1.625652173913043441e+02,8.218871084110834602e+01,6.956521739130434590e+00,6.900000000000000000e+01,-3.911816343018263420e-01
1.646521739130434696e+02,8.071870837310842717e+01,7.956521739130434590e+00,7.100000000000000000e+01,-4.037903835248996542e-01
9.221739130434782794e+01,4.457573384063160660e+01,4.000000000000000000e+00,6.100000000000000000e+01,-3.170614688567420791e-01
1.259130434782608745e+02,6.216979173161647765e+01,7.521739130434782261e+00,5.400000000000000000e+01,-4.079254346354779792e-01
1.708695652173913118e+02,8.767517755267610369e+01,6.913043478260869179e+00,6.900000000000000000e+01,-3.952895233639665551e-01
1.388695652173913118e+02,7.036418532943515913e+01,6.608695652173913082e+00,6.000000000000000000e+01,-4.028922291744425621e-01
1.414347826086956559e+02,7.191524436127227204e+01,5.869565217391304657e+00,6.600000000000000000e+01,-3.834407830017271257e-01
1.187391304347826093e+02,6.091664751661922139e+01,5.956521739130434590e+00,6.500000000000000000e+01,-3.885648751206703388e-01
1.232608695652173907e+02,6.387859037502623494e+01,7.000000000000000000e+00,5.600000000000000000e+01,-3.999135216192281628e-01
1.362173913043478137e+02,6.790967029928876286e+01,7.086956521739130821e+00,5.400000000000000000e+01,-4.084128076874996571e-01
1.266521739130434838e+02,6.425631111250133642e+01,7.826086956521739246e+00,5.100000000000000000e+01,-3.993515981640326507e-01
1.467826086956521863e+02,7.208704115148772473e+01,8.782608695652173836e+00,5.100000000000000000e+01,-3.805393653280897404e-01
1.351304347826086882e+02,6.771081849092848870e+01,8.739130434782609314e+00,5.400000000000000000e+01,-3.789709887341258243e-01
1.463043478260869676e+02,7.186378199103729969e+01,7.565217391304347672e+00,6.200000000000000000e+01,-3.964732186385369617e-01
1.616086956521739069e+02,7.923482884923018332e+01,8.956521739130435478e+00,6.400000000000000000e+01,-3.826610283899772869e-01
1.909565217391304373e+02,9.663684515699605981e+01,8.913043478260869179e+00,6.300000000000000000e+01,-3.699819605109124776e-01
1.203478260869565162e+02,6.082658561670679376e+01,5.913043478260869179e+00,5.700000000000000000e+01,-3.800908306676764048e-01
1.461739130434782510e+02,7.297674111032229405e+01,7.739130434782608425e+00,6.200000000000000000e+01,-4.004841049159438282e-01
1.047391304347826093e+02,5.311327294420718204e+01,3.956521739130434590e+00,6.400000000000000000e+01,-3.140951239047827803e-01
1.714347826086956559e+02,8.326017605672022626e+01,9.000000000000000000e+00,5.700000000000000000e+01,-3.771211333133387966e-01
1.617391304347825951e+02,8.107528341626485258e+01,9.869565217391304657e+00,5.400000000000000000e+01,-3.435556761823390648e-01
1.510000000000000000e+02,7.711031059462800386e+01,6.913043478260869179e+00,5.900000000000000000e+01,-3.958161599816705234e-01
1.089565217391304373e+02,5.755509475977191158e+01,4.869565217391304657e+00,5.800000000000000000e+01,-3.553793349834707405e-01
1.367391304347825951e+02,6.724528871047354528e+01,6.956521739130434590e+00,5.200000000000000000e+01,-3.955230721775679914e-01
1.469565217391304373e+02,7.509719657088621148e+01,6.869565217391304657e+00,6.300000000000000000e+01,-3.952316290129709309e-01
1.413478260869565304e+02,7.160472857395801327e+01,5.913043478260869179e+00,6.700000000000000000e+01,-3.868006711764612748e-01
1.783478260869565304e+02,9.062390247393203424e+01,9.391304347826087806e+00,6.100000000000000000e+01,-3.642304041460650565e-01
1.434782608695652186e+02,7.224067701108401707e+01,6.652173913043478493e+00,5.100000000000000000e+01,-4.006533480579594353e-01
1.058260869565217348e+02,5.082201757462734548e+01,4.000000000000000000e+00,6.300000000000000000e+01,-3.145948718233548824e-01
1.602608695652174049e+02,7.792199910592663059e+01,8.913043478260869179e+00,6.000000000000000000e+01,-3.777519196971392268e-01
1.235217391304347814e+02,6.363308856620357545e+01,6.000000000000000000e+00,7.400000000000000000e+01,-3.863771700204327586e-01
1.111739130434782652e+02,5.657469091540767892e+01,4.956521739130434590e+00,5.400000000000000000e+01,-3.565483695524437890e-01
1.093478260869565162e+02,5.601834820813961358e+01,7.173913043478260754e+00,5.000000000000000000e+01,-4.126795244321197487e-01
1.802608695652174049e+02,9.012527513073845853e+01,8.826086956521738358e+00,5.800000000000000000e+01,-3.698973856743399402e-01
1.369565217391304373e+02,6.854956949726869198e+01,7.956521739130434590e+00,5.500000000000000000e+01,-4.007450989000150843e-01
1.666956521739130324e+02,8.152603308849415953e+01,8.000000000000000000e+00,5.300000000000000000e+01,-3.863230881244196224e-01
1.241304347826087024e+02,6.142053576320166997e+01,5.000000000000000000e+00,6.500000000000000000e+01,-3.539372856258819477e-01
1.403913043478260931e+02,6.938872002280457707e+01,6.913043478260869179e+00,7.000000000000000000e+01,-3.979828024246697127e-01
