9.000000000000000000e+00,1.516521739130434696e+02,7.537518804176885112e+01,8.826086956521738358e+00,4.400000000000000000e+01,-3.217630821736612301e-01,8.311867520269419884e+00,2.255555555555555713e+01,1.015463917525773141e+00,4.639175257731961710e-02,1.501976284584980448e-01
9.000000000000000000e+00,1.277391304347826093e+02,6.387289750413020784e+01,8.782608695652173836e+00,5.200000000000000000e+01,-3.226833373874986033e-01,8.634276519995436772e+00,2.244444444444444287e+01,1.015544041450777257e+00,2.579879101899826624e-02,2.687747035573121446e-01
7.000000000000000000e+00,1.030000000000000000e+02,5.142956348249516196e+01,6.913043478260869179e+00,4.100000000000000000e+01,-2.766489423468618258e-01,6.671176120822927658e+00,2.271428571428571530e+01,1.006578947368421018e+00,6.578947368421049664e-03,8.300395256916996700e-02
8.000000000000000000e+00,1.109130434782608745e+02,5.757596803234540772e+01,7.826086956521739246e+00,3.900000000000000000e+01,-3.012891147007694115e-01,7.775022111729973595e+00,2.250000000000000000e+01,1.017441860465116310e+00,1.723786209710322093e-02,1.501976284584979893e-01
1.000000000000000000e+01,1.371739130434782510e+02,6.791147457865011461e+01,9.782608695652173836e+00,6.200000000000000000e+01,-3.444690475368322735e-01,8.806827836701170753e+00,2.250000000000000000e+01,1.023255813953488413e+00,4.151271462725492079e-02,2.687747035573121446e-01
8.000000000000000000e+00,1.202608695652173907e+02,6.101357329711327537e+01,7.739130434782608425e+00,5.800000000000000000e+01,-3.013895926304178130e-01,7.447923869030113053e+00,2.225000000000000000e+01,1.029411764705882248e+00,2.871562826313957262e-02,3.833992094861659594e-01
9.000000000000000000e+00,1.481304347826086882e+02,7.328357396742283925e+01,8.869565217391304657e+00,5.200000000000000000e+01,-3.227517055228940612e-01,8.327419199740509370e+00,2.266666666666666785e+01,1.015384615384615330e+00,1.522601110229976004e-02,1.185770750988142525e-01
1.000000000000000000e+01,1.350869565217391255e+02,6.508589642190909785e+01,9.782608695652173836e+00,5.000000000000000000e+01,-3.415976409083619769e-01,9.068012380921954829e+00,2.250000000000000000e+01,1.004651162790697771e+00,4.651162790697675221e-03,4.505928853754939123e-01
7.000000000000000000e+00,9.991304347826087451e+01,4.980590786742094167e+01,6.000000000000000000e+00,4.600000000000000000e+01,-2.799181677351825770e-01,5.836769672053200075e+00,1.971428571428571530e+01,1.015267175572519109e+00,1.514973576042278301e-02,2.727272727272727071e-01
8.000000000000000000e+00,1.297826086956521863e+02,6.388196254295824161e+01,7.826086956521739246e+00,4.800000000000000000e+01,-3.017507832750173091e-01,7.319013968775678336e+00,2.250000000000000000e+01,1.011627906976744207e+00,1.155990752073983441e-02,2.411067193675889841e-01
9.000000000000000000e+00,1.376521739130434696e+02,6.786122784815559328e+01,8.782608695652173836e+00,5.300000000000000000e+01,-3.243764608067491451e-01,8.205041072738707086e+00,2.244444444444444287e+01,1.020725388601036343e+00,2.040155440414507734e-02,3.596837944664031395e-01
7.000000000000000000e+00,8.713043478260870245e+01,4.400341345005994498e+01,6.913043478260869179e+00,4.300000000000000000e+01,-2.769925293771872687e-01,6.588664379626742118e+00,2.271428571428571530e+01,1.006578947368421018e+00,6.578947368421051399e-03,8.300395256916996700e-02
9.000000000000000000e+00,1.377391304347825951e+02,7.044225061663460963e+01,8.782608695652173836e+00,4.700000000000000000e+01,-3.236465432133552311e-01,8.910604919500377363e+00,2.244444444444444287e+01,1.010362694300518172e+00,2.072538860103627367e-02,2.687747035573121446e-01
1.100000000000000000e+01,1.827826086956521863e+02,9.454866785357356207e+01,1.060869565217391219e+01,4.900000000000000000e+01,-3.563288021592871946e-01,1.042818477446160585e+01,2.218181818181818343e+01,1.012875536480686733e+00,1.276454047654283774e-02,3.399209486166008265e-01
8.000000000000000000e+00,1.120000000000000000e+02,5.788311105542397428e+01,7.695652173913043903e+00,5.500000000000000000e+01,-3.042110150123836787e-01,7.386488912248974970e+00,2.212500000000000000e+01,1.029585798816567976e+00,2.888137503522119481e-02,3.122529644268773885e-01
9.000000000000000000e+00,1.219565217391304373e+02,5.858519690538462754e+01,7.391304347826086918e+00,5.500000000000000000e+01,-3.329595804142917448e-01,7.110253304163879129e+00,1.888888888888888928e+01,1.037267080745341685e+00,3.610248447204968125e-02,6.126482213438737556e-01
1.100000000000000000e+01,1.940434782608695627e+02,9.587514525809528720e+01,1.078260869565217384e+01,5.900000000000000000e+01,-3.543232961423277705e-01,1.044379028409299437e+01,2.254545454545454675e+01,1.021097046413502074e+00,2.073946935564613750e-02,4.505928853754939678e-01
