2.000000000000000000e+00,2.578260869565217561e+01,1.438735720800835693e+01,1.913043478260869623e+00,3.200000000000000000e+01,-9.691018552165002464e-02,1.874858473435730977e+00
3.000000000000000000e+00,4.117391304347825809e+01,2.274093660402883543e+01,2.869565217391304213e+00,4.200000000000000000e+01,-1.405282451901539165e-01,2.521736437948971954e+00
3.000000000000000000e+00,3.526086956521739069e+01,1.741268448653647383e+01,2.956521739130434590e+00,3.400000000000000000e+01,-1.404183824185532004e-01,2.667351529572271840e+00
1.000000000000000000e+00,1.956521739130434812e+00,6.546881706511229027e+00,1.739130434782608647e-01,3.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,4.639130434782608603e+01,2.377305413207983875e+01,2.913043478260869623e+00,4.600000000000000000e+01,-1.406976988737607404e-01,2.302967843302409001e+00
1.000000000000000000e+00,1.086956521739130466e+01,6.144504919964052903e+00,9.565217391304348116e-01,2.400000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
4.000000000000000000e+00,4.839130434782608603e+01,2.492486733881862548e+01,3.739130434782608869e+00,3.800000000000000000e+01,-1.805360214424712728e-01,3.331420419369599539e+00
4.000000000000000000e+00,4.286956521739130466e+01,2.415725817491803795e+01,3.739130434782608869e+00,3.400000000000000000e+01,-1.803122433639419986e-01,3.736802819502585749e+00
2.000000000000000000e+00,4.521739130434782794e+01,2.392973905138110169e+01,2.000000000000000000e+00,4.500000000000000000e+01,-9.669657135073093934e-02,1.968204470608807100e+00
3.000000000000000000e+00,5.169565217391304657e+01,2.846758089573710038e+01,2.956521739130434590e+00,5.800000000000000000e+01,-1.401996056436239091e-01,2.783665329223783846e+00
2.000000000000000000e+00,1.839130434782608603e+01,1.021469142698968646e+01,1.956521739130434812e+00,2.200000000000000000e+01,-9.704492272940203057e-02,1.838259221881243244e+00
1.000000000000000000e+00,9.782608695652173836e+00,7.422058779189176114e+00,9.565217391304348116e-01,2.500000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.804347826086956630e+01,9.832590802897943405e+00,1.000000000000000000e+00,3.800000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.743478260869565233e+01,1.070185237558314917e+01,9.565217391304348116e-01,4.100000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
4.000000000000000000e+00,5.673913043478260931e+01,2.858673785215214025e+01,4.000000000000000000e+00,3.700000000000000000e+01,-1.791513678481080896e-01,3.990956720779373246e+00
3.000000000000000000e+00,3.208695652173913260e+01,1.747963241624704622e+01,2.956521739130434590e+00,4.500000000000000000e+01,-1.406130318172327531e-01,2.396019453401702304e+00
1.000000000000000000e+00,1.126086956521739069e+01,8.960607686902550384e+00,9.565217391304348116e-01,3.500000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
4.000000000000000000e+00,4.947826086956521863e+01,2.488495267355791896e+01,3.826086956521739246e+00,3.600000000000000000e+01,-1.800797902363039382e-01,3.703604263747839020e+00
2.000000000000000000e+00,3.769565217391304657e+01,2.038144160885917344e+01,1.869565217391304435e+00,6.100000000000000000e+01,-9.735358149188265420e-02,1.386708086923437833e+00
4.000000000000000000e+00,3.404347826086956275e+01,1.938480722081450836e+01,3.434782608695652328e+00,4.100000000000000000e+01,-1.816109118220120278e-01,2.810290067927299518e+00
4.000000000000000000e+00,5.778260869565217206e+01,2.771110135559250409e+01,3.869565217391304213e+00,3.600000000000000000e+01,-1.798266358551539879e-01,3.722736189331139478e+00
2.000000000000000000e+00,2.865217391304347672e+01,1.474821621156012341e+01,1.956521739130434812e+00,4.100000000000000000e+01,-9.716408306358491342e-02,1.915105422617943587e+00
