R0,sigma,Dimmunity,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
6.000000000000000000e+00,2.000000000000000111e-01,5.000000000000000278e-02,2.212500000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.017751479289940919e+00,2.342282232718206555e-02,2.517391304347825951e+02,1.605647430830039593e+04,1.539130434782608781e+01,8.853754940711457966e-01,5.300000000000000000e+01,1.692755949736844401e-01,1.462824405959477048e+01
6.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000056e-01,2.000000000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.016447368421052655e+00,2.283090151120375708e-02,2.471739130434782510e+02,1.571969565217391209e+04,1.391304347826086918e+01,3.557312252964426880e-01,6.600000000000000000e+01,8.022319732846337759e-02,1.261964700102398851e+01
6.000000000000000000e+00,2.000000000000000111e-01,1.500000000000000222e-01,2.225000000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.029411764705882248e+00,6.402915148360228959e-02,2.454347826086956559e+02,1.533607509881422811e+04,1.547826086956521685e+01,3.517786561264822365e-01,5.300000000000000000e+01,1.393110919036647521e-01,1.341251365020615260e+01
6.000000000000000000e+00,2.000000000000000111e-01,2.000000000000000111e-01,1.933333333333333215e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.012121212121212199e+00,1.201068435110988139e-02,2.461304347826086882e+02,1.576711857707509807e+04,1.513043478260869534e+01,4.822134387351777463e-01,5.200000000000000000e+01,3.232631216620016068e-01,1.424396589051070805e+01
6.000000000000000000e+00,2.000000000000000111e-01,2.500000000000000000e-01,2.112500000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.034161490683229712e+00,3.932779938468683456e-02,2.446956521739130324e+02,1.557076679841897385e+04,1.469565217391304301e+01,2.039525691699604071e+00,5.700000000000000000e+01,1.337818215156017787e-01,1.333005968666604879e+01
6.000000000000000000e+00,2.000000000000000111e-01,2.999999999999999889e-01,2.131250000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.015384615384615330e+00,1.519468186134852877e-02,2.383043478260869676e+02,1.376549407114624046e+04,1.482608695652173836e+01,5.138339920948616912e-01,5.200000000000000000e+01,1.336382858003695162e-01,1.397718483965448755e+01
6.000000000000000000e+00,2.000000000000000111e-01,3.499999999999999778e-01,2.094117647058823550e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.011799410029498469e+00,1.169468153811244193e-02,2.460869565217391255e+02,1.477153754940711588e+04,1.547826086956521685e+01,8.972332015810272621e-01,6.200000000000000000e+01,2.481911415854179959e-01,1.467203833151631187e+01
6.000000000000000000e+00,2.000000000000000111e-01,3.999999999999999667e-01,1.811111111111111072e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.051948051948051965e+00,1.797030331232285505e-01,2.443913043478260931e+02,1.506197628458498366e+04,1.417391304347826164e+01,1.059288537549407216e+00,4.900000000000000000e+01,2.775117675984364873e-01,1.356116127082467671e+01
6.000000000000000000e+00,2.000000000000000111e-01,4.499999999999999556e-01,2.135294117647058698e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.008670520231213841e+00,1.441735779509089287e-02,2.397826086956521863e+02,1.410808695652174174e+04,1.578260869565217384e+01,4.505928853754940788e-01,5.000000000000000000e+01,2.553557026378862616e-01,1.462289310039065349e+01
6.000000000000000000e+00,2.000000000000000111e-01,4.999999999999999445e-01,2.247058823529411598e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.010958904109588996e+00,1.086858347132320032e-02,2.427391304347825951e+02,1.448738339920948420e+04,1.660869565217391397e+01,4.308300395256916548e-01,5.200000000000000000e+01,2.882423651434466993e-01,1.504410073713632023e+01
6.000000000000000000e+00,3.000000000000000444e-01,5.000000000000000278e-02,2.077777777777777857e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.061797752808988804e+00,2.665928153188795724e-01,2.540000000000000000e+02,1.616718181818181802e+04,1.626086956521739069e+01,1.928853754940710985e+00,5.100000000000000000e+01,3.956583835099122815e-01,1.480029754030456601e+01
6.000000000000000000e+00,3.000000000000000444e-01,1.000000000000000056e-01,2.205882352941176450e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.013966480446927276e+00,1.941223416740997521e-02,2.443478260869565304e+02,1.541205533596837813e+04,1.630434782608695699e+01,5.849802371541501511e-01,4.800000000000000000e+01,2.934037308808528088e-01,1.568164144165439211e+01
6.000000000000000000e+00,3.000000000000000444e-01,1.500000000000000222e-01,2.072222222222222143e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.025352112676056304e+00,2.477918357603245414e-02,2.427391304347825951e+02,1.519574703557312023e+04,1.621739130434782439e+01,1.541501976284585185e+00,5.700000000000000000e+01,3.776251343033307784e-01,1.544771156623902186e+01
6.000000000000000000e+00,3.000000000000000444e-01,2.000000000000000111e-01,2.087500000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.031446540880503138e+00,4.948118167569390963e-02,2.366956521739130324e+02,1.364185770750988195e+04,1.452173913043478315e+01,8.063241106719364337e-01,5.100000000000000000e+01,1.129049859446936560e-01,1.367541233882810836e+01
6.000000000000000000e+00,3.000000000000000444e-01,2.500000000000000000e-01,2.182352941176470651e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.011299435028248483e+00,1.120340583537395539e-02,2.402608695652174049e+02,1.419392885375493825e+04,1.613043478260869534e+01,3.003952569169959230e-01,5.400000000000000000e+01,2.818805594394432901e-01,1.508839201259608487e+01
6.000000000000000000e+00,3.000000000000000444e-01,2.999999999999999889e-01,2.035294117647058698e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.015197568389057725e+00,2.110979316480094889e-02,2.376521739130434696e+02,1.426996442687747003e+04,1.504347826086956452e+01,8.616600790513835317e-01,5.900000000000000000e+01,2.463059138674288107e-01,1.459408081546347624e+01
6.000000000000000000e+00,3.000000000000000444e-01,3.499999999999999778e-01,2.156250000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.009118541033434679e+00,2.735562310030394129e-02,2.384782608695652186e+02,1.403380632411067018e+04,1.500000000000000000e+01,3.636363636363636465e-01,6.200000000000000000e+01,1.403562507174184182e-01,1.405365477608802216e+01
6.000000000000000000e+00,3.000000000000000444e-01,3.999999999999999667e-01,2.105263157894736992e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.028871391076115582e+00,2.811161762674401973e-02,2.412173913043478137e+02,1.423063241106719761e+04,1.739130434782608603e+01,1.976284584980236847e+00,4.100000000000000000e+01,5.571649899615513934e-01,1.598452799690850767e+01
6.000000000000000000e+00,3.000000000000000444e-01,4.499999999999999556e-01,2.200000000000000000e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.014005602240896309e+00,1.384823592358291888e-02,2.383478260869565304e+02,1.436269169960474210e+04,1.626086956521739069e+01,1.110671936758892864e+00,4.500000000000000000e+01,3.079247392146064466e-01,1.602217958671763043e+01
6.000000000000000000e+00,3.000000000000000444e-01,4.999999999999999445e-01,2.216666666666666785e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.023622047244094446e+00,2.312474098632407923e-02,2.361739130434782510e+02,1.419169565217391391e+04,1.734782608695652328e+01,2.237154150197628422e+00,5.700000000000000000e+01,4.725519599176153940e-01,1.698839192652097552e+01
6.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000278e-02,2.200000000000000000e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.019607843137254832e+00,2.489535139898656213e-02,2.491739130434782510e+02,1.565905928853754813e+04,1.626086956521739069e+01,5.652173913043478937e-01,4.100000000000000000e+01,2.969352349444156491e-01,1.567452430320873447e+01
6.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000056e-01,2.142105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012886597938144284e+00,1.275340312741415905e-02,2.457826086956521863e+02,1.501554150197628587e+04,1.769565217391304301e+01,7.667984189723324739e-01,5.300000000000000000e+01,5.708524051464693994e-01,1.626398236710426559e+01
6.000000000000000000e+00,4.000000000000000222e-01,1.500000000000000222e-01,2.042105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.032520325203251987e+00,4.785259809119829510e-02,2.378695652173913118e+02,1.362520948616600799e+04,1.686956521739130466e+01,2.209486166007905705e+00,5.200000000000000000e+01,5.525575202527616137e-01,1.594751336758761084e+01
6.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01,2.010526315789473628e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.068870523415977880e+00,3.902713726922665827e-01,2.423913043478260931e+02,1.506733992094861605e+04,1.660869565217391397e+01,1.430830039525691433e+00,5.000000000000000000e+01,5.401517352920210957e-01,1.577637938387182004e+01
6.000000000000000000e+00,4.000000000000000222e-01,2.500000000000000000e-01,2.258823529411764852e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.016348773841961872e+00,2.705439168565090466e-02,2.378260869565217490e+02,1.470105928853754813e+04,1.669565217391304301e+01,4.031620553359683279e-01,4.400000000000000000e+01,3.182044919939351901e-01,1.656621128468665205e+01
6.000000000000000000e+00,4.000000000000000222e-01,2.999999999999999889e-01,2.142105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.036082474226804218e+00,6.587815338714403390e-02,2.356956521739130324e+02,1.465403952569169996e+04,1.769565217391304301e+01,2.130434782608694899e+00,4.800000000000000000e+01,5.894181148487891431e-01,1.709209263363641185e+01
6.000000000000000000e+00,4.000000000000000222e-01,3.499999999999999778e-01,2.135000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009828009828009909e+00,9.755389065733890280e-03,2.340434782608695627e+02,1.361013438735177624e+04,1.856521739130434767e+01,2.166007905138339851e+00,4.600000000000000000e+01,7.659708287367872348e-01,1.809182388837404432e+01
6.000000000000000000e+00,4.000000000000000222e-01,3.999999999999999667e-01,2.227777777777777857e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.013054830287206221e+00,1.291813049362295490e-02,2.326956521739130324e+02,1.356613043478260988e+04,1.743478260869565233e+01,7.114624505928855980e-01,5.100000000000000000e+01,4.472849076551734804e-01,1.677975921234265400e+01
6.000000000000000000e+00,4.000000000000000222e-01,4.499999999999999556e-01,2.261111111111111072e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.012853470437018011e+00,1.272096043251265927e-02,2.304347826086956559e+02,1.334816600790513985e+04,1.769565217391304301e+01,4.031620553359683279e-01,5.200000000000000000e+01,4.389822639150392503e-01,1.633049768282968017e+01
6.000000000000000000e+00,4.000000000000000222e-01,4.999999999999999445e-01,2.131578947368420884e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.028497409326424972e+00,2.775721687638786628e-02,2.339130434782608745e+02,1.409571936758893025e+04,1.760869565217391397e+01,1.249011857707509554e+00,4.500000000000000000e+01,5.602982005011264421e-01,1.643354919896511745e+01
6.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000278e-02,2.164705882352941302e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.005698005698005604e+00,5.681725681725679697e-03,2.439130434782608745e+02,1.483790118577075373e+04,1.600000000000000000e+01,1.818181818181818232e-01,4.300000000000000000e+01,2.870013003468282475e-01,1.522830486721295351e+01
6.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,2.247368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009803921568627416e+00,9.731656790480320077e-03,2.389130434782608745e+02,1.470353754940711588e+04,1.856521739130434767e+01,7.114624505928855980e-01,5.500000000000000000e+01,6.140896767066519324e-01,1.798893237390867128e+01
6.000000000000000000e+00,5.000000000000000000e-01,1.500000000000000222e-01,2.160000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.019417475728155331e+00,4.828384475468310011e-02,2.425217391304347814e+02,1.419280632411067018e+04,1.878260869565217561e+01,5.415019762845851847e-01,5.000000000000000000e+01,7.782835038521033200e-01,1.807574746892518647e+01
6.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01,1.935000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.008174386920980936e+00,8.129718139991965256e-03,2.379130434782608745e+02,1.426153754940711588e+04,1.682608695652173836e+01,8.774703557312253377e-01,4.300000000000000000e+01,6.482135953640179027e-01,1.627447070604057799e+01
6.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,2.155000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.021897810218978186e+00,2.147053587324193602e-02,2.331304347826086882e+02,1.338239130434782601e+04,1.873913043478260931e+01,1.019762845849802257e+00,3.600000000000000000e+01,7.962736426126552081e-01,1.867750059452104949e+01
6.000000000000000000e+00,5.000000000000000000e-01,2.999999999999999889e-01,2.221052631578947256e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.029776674937965320e+00,3.393701467846869241e-02,2.333043478260869676e+02,1.350285770750988559e+04,1.834782608695652328e+01,1.237154150197628644e+00,3.700000000000000000e+01,6.037521022708650653e-01,1.778764380954734747e+01
6.000000000000000000e+00,5.000000000000000000e-01,3.499999999999999778e-01,2.130000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.039408866995073843e+00,1.762208842668613606e-01,2.295217391304347814e+02,1.353235177865612968e+04,1.852173913043478137e+01,1.169960474308300524e+00,4.100000000000000000e+01,7.705121602085984733e-01,1.843413083721367229e+01
6.000000000000000000e+00,5.000000000000000000e-01,3.999999999999999667e-01,2.231578947368420884e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.027160493827160570e+00,3.143869942549810947e-02,2.262173913043478137e+02,1.228072332015810571e+04,1.843478260869565233e+01,1.438735177865612336e+00,4.300000000000000000e+01,6.313322781478415413e-01,1.837489918451474225e+01
6.000000000000000000e+00,5.000000000000000000e-01,4.499999999999999556e-01,2.147368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.023136246786632286e+00,2.781384994567089736e-02,2.230434782608695627e+02,1.256558893280632401e+04,1.773913043478260931e+01,1.565217391304347450e+00,4.800000000000000000e+01,5.984737809509687034e-01,1.771366384945677552e+01
6.000000000000000000e+00,5.000000000000000000e-01,4.999999999999999445e-01,2.121052631578947256e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.036458333333333259e+00,4.044277632724107424e-02,2.260869565217391255e+02,1.378881027667984199e+04,1.752173913043478137e+01,1.533596837944664282e+00,4.500000000000000000e+01,5.724267743136592923e-01,1.719440667250947996e+01
6.000000000000000000e+00,5.999999999999999778e-01,5.000000000000000278e-02,2.211764705882352899e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.016713091922005541e+00,1.647966885046918059e-02,2.451304347826086882e+02,1.553857312252964402e+04,1.634782608695652328e+01,9.644268774703558256e-01,4.300000000000000000e+01,3.115781057590494840e-01,1.598425886714942479e+01
6.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000056e-01,2.133333333333333215e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.016393442622950838e+00,2.164832697058163488e-02,2.381739130434782510e+02,1.395878656126482383e+04,1.669565217391304301e+01,5.849802371541501511e-01,3.900000000000000000e+01,4.140951553768580373e-01,1.610541656780721098e+01
6.000000000000000000e+00,5.999999999999999778e-01,1.500000000000000222e-01,2.257894736842105132e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.014634146341463428e+00,1.934522034706899485e-02,2.333913043478260931e+02,1.325306719367588630e+04,1.865217391304347672e+01,6.007905138339921791e-01,3.800000000000000000e+01,6.348666587697752162e-01,1.818031607563400698e+01
6.000000000000000000e+00,5.999999999999999778e-01,2.000000000000000111e-01,2.247368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.014705882352941124e+00,1.452522040757335368e-02,2.334782608695652186e+02,1.373271541501976208e+04,1.856521739130434767e+01,1.075098814229248800e+00,4.100000000000000000e+01,6.320090633349429998e-01,1.846037856174198311e+01
6.000000000000000000e+00,5.999999999999999778e-01,2.500000000000000000e-01,2.139999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.017156862745097978e+00,2.181794093558799691e-02,2.279130434782608745e+02,1.310071936758893571e+04,1.860869565217391397e+01,1.794466403162055412e+00,3.400000000000000000e+01,7.912328402143000705e-01,1.853367702277336093e+01
6.000000000000000000e+00,5.999999999999999778e-01,2.999999999999999889e-01,2.125000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.017283950617283939e+00,1.702725828138369757e-02,2.258695652173913118e+02,1.327075494071145840e+04,1.847826086956521863e+01,1.351778656126482181e+00,4.200000000000000000e+01,7.768575874234986411e-01,1.862714141336043028e+01
6.000000000000000000e+00,5.999999999999999778e-01,3.499999999999999778e-01,2.236842105263157876e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.017241379310344751e+00,1.698595146871009071e-02,2.263043478260869676e+02,1.307567588932806211e+04,1.847826086956521863e+01,1.715415019762846160e+00,5.200000000000000000e+01,6.382834553037606273e-01,1.870063323124677268e+01
6.000000000000000000e+00,5.999999999999999778e-01,3.999999999999999667e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013888888888888840e+00,1.836813611755607964e-02,2.238695652173913118e+02,1.196930039525691609e+04,1.965217391304347672e+01,5.098814229249012397e-01,3.800000000000000000e+01,8.307950964084279688e-01,1.960241496664038863e+01
6.000000000000000000e+00,5.999999999999999778e-01,4.499999999999999556e-01,2.121052631578947256e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.015625000000000000e+00,1.542101827676240280e-02,2.187826086956521863e+02,1.210035968379446604e+04,1.752173913043478137e+01,4.426877470355731758e-01,4.000000000000000000e+01,5.605846835583296883e-01,1.734233377632245876e+01
6.000000000000000000e+00,5.999999999999999778e-01,4.999999999999999445e-01,2.164999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.048426150121065437e+00,1.238628082465502295e-01,2.212173913043478137e+02,1.231117786561264620e+04,1.882608695652173836e+01,4.695652173913043015e+00,4.000000000000000000e+01,7.993921495649265463e-01,1.946415593791360976e+01
6.000000000000000000e+00,6.999999999999999556e-01,5.000000000000000278e-02,2.142105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.015463917525773141e+00,1.526412530967793425e-02,2.476521739130434696e+02,1.477596442687747185e+04,1.769565217391304301e+01,6.758893280632410905e-01,5.200000000000000000e+01,5.643725626738375079e-01,1.636426557163684592e+01
6.000000000000000000e+00,6.999999999999999556e-01,1.000000000000000056e-01,2.247368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.019607843137254832e+00,2.418461241990654473e-02,2.394347826086956559e+02,1.346498418972332183e+04,1.856521739130434767e+01,7.114624505928855980e-01,4.600000000000000000e+01,6.542910980520819653e-01,1.857498287782424029e+01
6.000000000000000000e+00,6.999999999999999556e-01,1.500000000000000222e-01,2.263157894736842124e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012165450121654597e+00,1.204676280339445418e-02,2.373913043478260931e+02,1.447443083003952779e+04,1.869565217391304301e+01,3.122529644268773885e-01,4.600000000000000000e+01,6.358708256974003881e-01,1.841226325348092985e+01
6.000000000000000000e+00,6.999999999999999556e-01,2.000000000000000111e-01,2.257894736842105132e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.017073170731707332e+00,1.682270856938398312e-02,2.336086956521739069e+02,1.350006719367589176e+04,1.865217391304347672e+01,8.735177865612648862e-01,4.100000000000000000e+01,6.424646792421763175e-01,1.844056088809837846e+01
6.000000000000000000e+00,6.999999999999999556e-01,2.500000000000000000e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.021126760563380254e+00,2.543496271748135057e-02,2.270434782608695627e+02,1.302740711462450599e+04,1.939130434782608603e+01,1.430830039525691433e+00,3.600000000000000000e+01,8.162211283663955985e-01,1.963270987523637245e+01
6.000000000000000000e+00,6.999999999999999556e-01,2.999999999999999889e-01,2.226315789473684248e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.024752475247524774e+00,3.908802790949066769e-02,2.158695652173913118e+02,1.168866403162055212e+04,1.839130434782608603e+01,1.521739130434782261e+00,4.000000000000000000e+01,6.332658549219014610e-01,1.845376648736717229e+01
6.000000000000000000e+00,6.999999999999999556e-01,3.499999999999999778e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.014117647058823568e+00,1.395116537180910408e-02,2.230434782608695627e+02,1.265404347826086632e+04,1.934782608695652328e+01,2.691699604743083007e+00,3.900000000000000000e+01,8.140290477091339794e-01,1.973195296446837688e+01
6.000000000000000000e+00,6.999999999999999556e-01,3.999999999999999667e-01,2.226315789473684248e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.027227722772277252e+00,3.151487605336215914e-02,2.170000000000000000e+02,1.159563636363636397e+04,1.839130434782608603e+01,2.249011857707509776e+00,3.700000000000000000e+01,6.373744590004521982e-01,1.885095499554179099e+01
6.000000000000000000e+00,6.999999999999999556e-01,4.499999999999999556e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.025821596244131495e+00,2.991991162662247655e-02,2.156956521739130324e+02,1.202640316205533600e+04,1.939130434782608603e+01,2.430830039525691433e+00,4.200000000000000000e+01,8.095812657728712614e-01,1.974216862056681876e+01
6.000000000000000000e+00,6.999999999999999556e-01,4.999999999999999445e-01,2.242105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.024570024570024662e+00,2.402536885295506255e-02,2.065652173913043441e+02,1.036807509881422811e+04,1.852173913043478137e+01,8.972332015810278172e-01,3.500000000000000000e+01,6.339144046695590617e-01,1.885257610869496148e+01
6.000000000000000000e+00,7.999999999999999334e-01,5.000000000000000278e-02,2.276470588235294201e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.005405405405405350e+00,5.390756610268804261e-03,2.434782608695652186e+02,1.467998814229248819e+04,1.682608695652173836e+01,1.501976284584980448e-01,4.500000000000000000e+01,3.153725821267742702e-01,1.638763683193818466e+01
6.000000000000000000e+00,7.999999999999999334e-01,1.000000000000000056e-01,2.150000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.051219512195121997e+00,2.492038881269009187e-01,2.411304347826086882e+02,1.433166403162055212e+04,1.869565217391304301e+01,4.940711462450592117e-01,4.200000000000000000e+01,7.638414780136806304e-01,1.806275917159068101e+01
6.000000000000000000e+00,7.999999999999999334e-01,1.500000000000000222e-01,2.239999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018691588785046731e+00,1.838516929676727724e-02,2.326086956521739069e+02,1.315815810276679804e+04,1.947826086956521863e+01,1.988142292490118868e+00,3.700000000000000000e+01,8.202972751029452558e-01,1.938904863599161033e+01
6.000000000000000000e+00,7.999999999999999334e-01,2.000000000000000111e-01,2.125000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.022222222222222143e+00,2.178217821782178418e-02,2.299565217391304373e+02,1.450067984189723029e+04,1.847826086956521863e+01,1.533596837944664060e+00,4.400000000000000000e+01,7.663377759104234022e-01,1.877838891783448716e+01
6.000000000000000000e+00,7.999999999999999334e-01,2.500000000000000000e-01,2.273684210526315752e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009685230024213176e+00,9.614706504619293173e-03,2.235217391304347814e+02,1.243498814229249183e+04,1.878260869565217561e+01,2.687747035573121446e-01,3.900000000000000000e+01,6.556687218577555987e-01,1.880004382569893551e+01
6.000000000000000000e+00,7.999999999999999334e-01,2.999999999999999889e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016279069767441756e+00,1.605139046999511446e-02,2.176956521739130324e+02,1.167567588932806211e+04,1.956521739130434767e+01,1.711462450592885043e+00,4.800000000000000000e+01,8.208749762455465060e-01,1.957435665956529647e+01
6.000000000000000000e+00,7.999999999999999334e-01,3.499999999999999778e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018823529411764683e+00,1.851276359600444524e-02,2.111739130434782510e+02,1.127360474308300218e+04,1.934782608695652328e+01,1.964426877470355715e+00,3.300000000000000000e+01,8.280993419445624726e-01,1.985476291895150069e+01
6.000000000000000000e+00,7.999999999999999334e-01,3.999999999999999667e-01,2.126315789473684248e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.012987012987012880e+00,1.285173160173160196e-02,2.074782608695652186e+02,1.118580632411067199e+04,1.756521739130434767e+01,2.620553359683793992e+00,3.300000000000000000e+01,6.116018771228355355e-01,1.796258086912613905e+01
6.000000000000000000e+00,7.999999999999999334e-01,4.499999999999999556e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023529411764705799e+00,2.302996670366259935e-02,2.055217391304347814e+02,1.078516996047430985e+04,1.934782608695652328e+01,2.600790513833992179e+00,3.900000000000000000e+01,8.013964603102142759e-01,1.984172839506172892e+01
6.000000000000000000e+00,7.999999999999999334e-01,4.999999999999999445e-01,2.247368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.017156862745097978e+00,1.690393602158308389e-02,1.997826086956521863e+02,9.235905138339921905e+03,1.856521739130434767e+01,8.932806324110669216e-01,3.600000000000000000e+01,6.364524126409585314e-01,1.876854232682862644e+01
6.000000000000000000e+00,8.999999999999999112e-01,5.000000000000000278e-02,2.011764705882352899e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.015384615384615330e+00,1.519468186134852877e-02,2.423913043478260931e+02,1.521779446640316019e+04,1.486956521739130466e+01,8.458498023715411707e-01,4.700000000000000000e+01,2.412765178726634652e-01,1.479364152933873200e+01
6.000000000000000000e+00,8.999999999999999112e-01,1.000000000000000056e-01,2.247368421052631504e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.019607843137254832e+00,1.927060750590162824e-02,2.364782608695652186e+02,1.418107905138339811e+04,1.856521739130434767e+01,9.841897233201577500e-01,3.700000000000000000e+01,6.486224602545939133e-01,1.828980314702568677e+01
6.000000000000000000e+00,8.999999999999999112e-01,1.500000000000000222e-01,2.130000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.019704433497536922e+00,1.936386304202395922e-02,2.276086956521739069e+02,1.293106719367588994e+04,1.852173913043478137e+01,1.260869565217391575e+00,3.600000000000000000e+01,7.876431371092729172e-01,1.856337701825986741e+01
6.000000000000000000e+00,8.999999999999999112e-01,2.000000000000000111e-01,2.242105263157894868e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.019656019656019597e+00,2.424323113978285940e-02,2.262608695652174049e+02,1.297892885375494370e+04,1.852173913043478137e+01,8.972332015810278172e-01,3.600000000000000000e+01,6.412187310322184919e-01,1.878201238334255763e+01
6.000000000000000000e+00,8.999999999999999112e-01,2.500000000000000000e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.028235294117647136e+00,3.693673695893451986e-02,2.177826086956521863e+02,1.209281422924901199e+04,1.934782608695652328e+01,1.782608695652174058e+00,4.000000000000000000e+01,8.206765505765148960e-01,1.957697314407549527e+01
6.000000000000000000e+00,8.999999999999999112e-01,2.999999999999999889e-01,2.214999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018912529550827450e+00,1.859881460567151812e-02,2.084347826086956559e+02,1.104062055335968398e+04,1.926086956521739069e+01,2.201581027667983470e+00,3.400000000000000000e+01,8.282506705453153151e-01,1.983224754013464519e+01
6.000000000000000000e+00,8.999999999999999112e-01,3.499999999999999778e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.021126760563380254e+00,2.072908036454017972e-02,2.039130434782608745e+02,1.005890118577075191e+04,1.939130434782608603e+01,6.126482213438734226e-01,3.800000000000000000e+01,8.093191031227943144e-01,1.950381537217172934e+01
