Dimmunity,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
4.499999999999999556e-01,1.000000000000000056e-01,1.509090909090909172e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.090322580645161299e+00,5.891914537075829683e-01,9.791304347826087451e+01,2.475264822134387487e+03,7.217391304347826164e+00,1.086956521739130377e+00,5.300000000000000000e+01,-4.356332793636716327e-01,6.034622655435295080e+00
4.499999999999999556e-01,2.000000000000000111e-01,1.633333333333333215e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.114130434782608647e+00,2.546626277025422214e-01,9.008695652173912549e+01,1.940537549407114284e+03,8.521739130434783149e+00,9.881422924901179794e-01,4.700000000000000000e+01,-3.623579165311023309e-01,6.653980344056543039e+00
4.499999999999999556e-01,3.000000000000000444e-01,1.738461538461538325e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.084507042253521236e+00,1.060324209407387669e-01,9.000000000000000000e+01,2.168545454545454504e+03,9.826086956521738358e+00,2.241106719367589317e+00,3.300000000000000000e+01,-2.576661102239924395e-01,9.084223833300102413e+00
4.499999999999999556e-01,4.000000000000000222e-01,1.593750000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.112970711297071036e+00,3.947470201469711060e-01,8.421739130434782794e+01,1.721359683794466946e+03,1.108695652173913082e+01,4.264822134387351582e+00,2.400000000000000000e+01,-1.930129862228981488e-02,1.170728905206108905e+01
4.499999999999999556e-01,5.000000000000000000e-01,1.586666666666666714e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.183856502242152553e+00,1.231810285621944834e+00,7.913043478260870245e+01,1.494482213438735243e+03,1.034782608695652151e+01,1.873517786561264664e+00,3.600000000000000000e+01,-1.621668401208119503e-01,1.023692315303838107e+01
4.499999999999999556e-01,5.999999999999999778e-01,1.493333333333333357e+01,2.200000000000000000e+01,1.500000000000000000e+01,1.133971291866028741e+00,6.165807876334188364e-01,6.486956521739129755e+01,1.096664031620553260e+03,9.739130434782609314e+00,2.928853754940710985e+00,2.300000000000000000e+01,-1.461742682129739956e-01,1.003768578931694577e+01
4.499999999999999556e-01,6.999999999999999556e-01,1.568750000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.161702127659574479e+00,6.404073467903257377e-01,6.669565217391304657e+01,1.136130434782608290e+03,1.091304347826086918e+01,2.628458498023714451e+00,2.700000000000000000e+01,-4.027171868812366023e-02,1.223668682159248178e+01
4.499999999999999556e-01,7.999999999999999334e-01,1.612500000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.078512396694214948e+00,8.924591063406604741e-02,6.413043478260870245e+01,1.072573122529644252e+03,1.121739130434782616e+01,4.723320158102766619e+00,1.900000000000000000e+01,-2.281753393959625245e-02,1.288354646408381399e+01
4.499999999999999556e-01,8.999999999999999112e-01,1.500000000000000000e+01,2.200000000000000000e+01,1.400000000000000000e+01,1.244897959183673519e+00,1.211512297226583046e+00,5.247826086956521863e+01,7.290790513833992463e+02,9.130434782608695343e+00,3.754940711462448899e+00,2.200000000000000000e+01,-2.422930107470059324e-01,1.171599433373040178e+01
4.499999999999999556e-01,9.999999999999998890e-01,1.593333333333333357e+01,2.200000000000000000e+01,1.500000000000000000e+01,1.165178571428571397e+00,4.703515374759768553e-01,5.295652173913043725e+01,9.031343873517788552e+02,1.039130434782608781e+01,5.976284584980235515e+00,1.900000000000000000e+01,-1.121131869417982124e-01,1.297763964279460680e+01
4.999999999999999445e-01,1.000000000000000056e-01,1.600000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.046666666666666634e+00,7.163310961968681612e-02,1.012608695652173907e+02,3.029565217391304486e+03,6.956521739130434590e+00,3.162055335968380065e-01,5.000000000000000000e+01,-4.399993261099460207e-01,5.475373547315993683e+00
4.999999999999999445e-01,2.000000000000000111e-01,1.446666666666666679e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.089108910891089188e+00,2.407763164376138521e-01,9.291304347826087451e+01,2.156173913043478478e+03,9.434782608695652328e+00,2.347826086956521507e+00,3.700000000000000000e+01,-1.956993799873116557e-01,8.497745542279925957e+00
4.999999999999999445e-01,3.000000000000000444e-01,1.546153846153846168e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.101063829787233939e+00,4.014961884173396944e-01,8.308695652173912549e+01,1.808446640316205503e+03,8.739130434782609314e+00,1.019762845849801813e+00,3.400000000000000000e+01,-3.040714907626773655e-01,7.891708755664717856e+00
4.999999999999999445e-01,4.000000000000000222e-01,1.650000000000000000e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.096774193548387011e+00,8.100358422939069047e-01,7.882608695652173481e+01,1.493695652173912777e+03,1.004347826086956452e+01,1.316205533596838340e+00,2.700000000000000000e+01,-2.017799842964277668e-01,1.006302801585502493e+01
4.999999999999999445e-01,5.000000000000000000e-01,1.709090909090908994e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.118644067796610075e+00,6.051617873651771173e-01,6.800000000000000000e+01,1.256636363636363740e+03,8.173913043478261642e+00,1.150197628458498045e+00,2.800000000000000000e+01,-3.787192456722949796e-01,8.305581603946670555e+00
4.999999999999999445e-01,5.999999999999999778e-01,1.664705882352941302e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.067669172932330879e+00,1.010639807064831891e-01,7.404347826086956275e+01,1.516225296442687750e+03,1.230434782608695699e+01,6.948616600790515463e+00,2.300000000000000000e+01,1.279955782127745745e-01,1.379439563682051428e+01
4.999999999999999445e-01,6.999999999999999556e-01,1.361111111111111072e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.118942731277533076e+00,2.203033020155159283e-01,6.326086956521739069e+01,1.161110671936758763e+03,1.065217391304347849e+01,4.237154150197627978e+00,2.400000000000000000e+01,6.614206022600144230e-02,1.283657346730741189e+01
4.999999999999999445e-01,7.999999999999999334e-01,1.453333333333333321e+01,2.100000000000000000e+01,1.500000000000000000e+01,1.133004926108374333e+00,2.445983514607617815e-01,5.630434782608695343e+01,9.430395256916996232e+02,9.478260869565216851e+00,8.351778656126480627e+00,2.300000000000000000e+01,-1.665595864275199456e-01,1.241557383122175295e+01
4.999999999999999445e-01,8.999999999999999112e-01,1.240000000000000036e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.116959064327485374e+00,1.509459924320605551e-01,4.756521739130435122e+01,5.662569169960474937e+02,8.086956521739130821e+00,1.810276679841896996e+00,3.300000000000000000e+01,-2.899028062690546803e-01,1.063354379724321852e+01
4.999999999999999445e-01,9.999999999999998890e-01,1.407692307692307665e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.147058823529411686e+00,2.563522450400278485e-01,4.226086956521739069e+01,6.227470355731225027e+02,7.956521739130434590e+00,5.407114624505928724e+00,2.700000000000000000e+01,-3.272722255516341550e-01,1.067805584468479907e+01
