Dimmunity,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
8.500000000000000000e+00,2.000000000000000111e-01,1.600000000000000000e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.030303030303030276e+00,4.175905395417590232e-02,8.456521739130434412e+01,1.800802371541501543e+03,7.652173913043478493e+00,1.055335968379446987e+00,3.500000000000000000e+01,-3.969346967421857886e-01,7.228935011700646562e+00
8.500000000000000000e+00,3.000000000000000444e-01,1.057142857142857117e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.059701492537313383e+00,8.663449668948490501e-02,7.052173913043478137e+01,1.289624505928853750e+03,6.434782608695652328e+00,5.296442687747036082e-01,4.100000000000000000e+01,-4.512104758464529075e-01,5.087069412520412115e+00
8.500000000000000000e+00,4.000000000000000222e-01,2.011111111111111072e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.075581395348837122e+00,7.027743778049774792e-02,5.413043478260869534e+01,7.295731225296443654e+02,7.869565217391304657e+00,1.664031620553360069e+00,2.900000000000000000e+01,-4.086339868499436756e-01,7.362241405536964045e+00
8.500000000000000000e+00,5.000000000000000000e-01,9.000000000000000000e+00,2.300000000000000000e+01,1.100000000000000000e+01,1.272727272727272707e+00,2.660397074190177680e+00,3.078260869565217561e+01,2.554505928853754995e+02,4.304347826086956097e+00,2.312252964426877444e+00,2.600000000000000000e+01,-5.496567747301633888e-01,4.763026681383930594e+00
8.500000000000000000e+00,5.999999999999999778e-01,6.272727272727272485e+00,1.400000000000000000e+01,1.100000000000000000e+01,1.206896551724137900e+00,2.371445856019359089e-01,2.065217391304347672e+01,1.319644268774703164e+02,3.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,-6.256213264984480382e-01,4.425639816016039951e+00
8.500000000000000000e+00,6.999999999999999556e-01,7.200000000000000178e+00,1.400000000000000000e+01,1.000000000000000000e+01,1.387096774193548487e+00,2.273929138022210861e+00,1.991304347826087096e+01,1.272648221343873587e+02,3.130434782608695787e+00,1.209486166007905261e+00,3.300000000000000000e+01,-6.022900174519415506e-01,5.498502600746072666e+00
8.500000000000000000e+00,7.999999999999999334e-01,6.777777777777777679e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.480769230769230838e+00,2.058446455505279271e+00,1.534782608695652151e+01,1.186007905138339851e+02,2.652173913043478048e+00,1.782608695652173614e+00,3.000000000000000000e+01,-5.726346647725131245e-01,5.545657413192894403e+00
8.500000000000000000e+00,8.999999999999999112e-01,4.500000000000000000e+00,9.000000000000000000e+00,1.200000000000000000e+01,1.190476190476190466e+00,4.994192799070847344e-01,1.443478260869565233e+01,1.586205533596837824e+02,2.347826086956521952e+00,1.418972332015809856e+00,4.000000000000000000e+01,-6.983388756256948549e-01,4.591076203208555917e+00
8.500000000000000000e+00,9.999999999999998890e-01,6.444444444444444642e+00,1.100000000000000000e+01,9.000000000000000000e+00,1.122448979591836649e+00,7.346938775510204467e-01,1.365217391304347849e+01,1.298735177865612229e+02,2.521739130434782705e+00,1.988142292490118646e+00,2.000000000000000000e+01,-5.820308893362897695e-01,7.222369194591417241e+00
9.500000000000000000e+00,1.000000000000000056e-01,1.833333333333333215e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.067307692307692291e+00,1.113898179115570264e-01,1.017391304347826093e+02,2.651747035573122048e+03,9.565217391304347672e+00,1.893280632411067144e+00,4.400000000000000000e+01,-3.206542702073935103e-01,7.719275976745957557e+00
9.500000000000000000e+00,2.000000000000000111e-01,1.450000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.125925925925925997e+00,1.021337755666113623e+00,8.473913043478260931e+01,1.897747035573122957e+03,6.304347826086956097e+00,1.494071146245059545e+00,5.600000000000000000e+01,-4.528629348122950038e-01,5.733460990165994531e+00
9.500000000000000000e+00,3.000000000000000444e-01,1.450000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.043209876543209846e+00,6.644429108197225098e-02,7.139130434782609314e+01,1.538612648221343989e+03,7.565217391304347672e+00,1.529644268774703164e+00,3.700000000000000000e+01,-4.211819533134028570e-01,7.613493673604321721e+00
9.500000000000000000e+00,4.000000000000000222e-01,1.541666666666666607e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.080924855491329550e+00,9.806425594838016901e-02,5.891304347826086740e+01,9.938102766798416496e+02,8.043478260869564522e+00,1.679841897233201653e+00,4.100000000000000000e+01,-4.043383785472682290e-01,8.456493081482710394e+00
9.500000000000000000e+00,5.000000000000000000e-01,9.333333333333333925e+00,2.200000000000000000e+01,1.500000000000000000e+01,1.288000000000000034e+00,2.093806451612902464e+00,4.186956521739130466e+01,5.256640316205532599e+02,6.086956521739130821e+00,1.810276679841896996e+00,4.700000000000000000e+01,-4.074223239534724983e-01,7.654982647496281878e+00
9.500000000000000000e+00,5.999999999999999778e-01,6.545454545454545858e+00,1.500000000000000000e+01,1.100000000000000000e+01,1.344262295081967151e+00,2.296174863387977716e+00,2.547826086956521863e+01,3.649881422924900676e+02,3.130434782608695787e+00,1.845849802371540838e+00,3.000000000000000000e+01,-6.118387651753609546e-01,5.053958425475453708e+00
9.500000000000000000e+00,6.999999999999999556e-01,1.114285714285714235e+01,1.500000000000000000e+01,7.000000000000000000e+00,1.267605633802816989e+00,2.455935613682093344e+00,2.169565217391304301e+01,2.220395256916996232e+02,3.391304347826086918e+00,1.885375494071146685e+00,3.100000000000000000e+01,-4.675382986203439617e-01,5.289752650176678728e+00
9.500000000000000000e+00,7.999999999999999334e-01,5.583333333333333037e+00,1.200000000000000000e+01,1.200000000000000000e+01,1.163636363636363580e+00,2.134680134680134456e-01,1.626086956521739069e+01,1.424743083003952506e+02,2.913043478260869623e+00,1.355731225296443077e+00,3.000000000000000000e+01,-6.532289285989690830e-01,5.227143285371703030e+00
9.500000000000000000e+00,8.999999999999999112e-01,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.199999999999999956e+00,2.666666666666666630e-01,1.221739130434782616e+01,1.257233201581027657e+02,2.173913043478260754e+00,1.513833992094860914e+00,2.200000000000000000e+01,-6.137362510078868683e-01,4.949050194993080964e+00
9.500000000000000000e+00,9.999999999999998890e-01,5.299999999999999822e+00,1.200000000000000000e+01,1.000000000000000000e+01,1.372093023255813948e+00,2.048726467331118961e+00,1.004347826086956452e+01,8.767984189723320299e+01,2.304347826086956541e+00,1.312252964426877666e+00,3.200000000000000000e+01,-6.293431296453008139e-01,4.829121977822214085e+00
1.050000000000000000e+01,1.000000000000000056e-01,1.610000000000000142e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.119205298013244976e+00,2.145695364238408231e+00,9.756521739130434412e+01,2.133711462450592990e+03,7.000000000000000000e+00,5.454545454545454142e-01,4.100000000000000000e+01,-4.312304488108141265e-01,6.563747991737433729e+00
1.050000000000000000e+01,2.000000000000000111e-01,1.638461538461538325e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.060000000000000053e+00,7.678391959798995525e-02,8.691304347826087451e+01,1.819355731225296950e+03,9.260869565217390686e+00,2.383399209486165571e+00,3.100000000000000000e+01,-2.855939751884241096e-01,7.926431480261330265e+00
1.050000000000000000e+01,3.000000000000000444e-01,1.550000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.041379310344827669e+00,1.232758620689654999e-01,6.873913043478260931e+01,1.301474308300395251e+03,6.739130434782608425e+00,1.110671936758893530e+00,4.500000000000000000e+01,-4.518053302936946847e-01,6.527185501066098183e+00
1.050000000000000000e+01,4.000000000000000222e-01,1.264285714285714235e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.073619631901840510e+00,1.550405210936908473e-01,5.839130434782608603e+01,9.580671936758894844e+02,7.695652173913043903e+00,1.675889328063240535e+00,3.500000000000000000e+01,-3.569829874026083094e-01,7.978688742308203352e+00
1.050000000000000000e+01,5.000000000000000000e-01,9.800000000000000711e+00,1.700000000000000000e+01,1.500000000000000000e+01,1.128787878787878896e+00,2.657298172565348282e-01,4.747826086956521863e+01,9.118972332015811162e+02,6.391304347826086918e+00,5.067193675889326343e+00,3.900000000000000000e+01,-3.903702795236198564e-01,8.769373454245672050e+00
1.050000000000000000e+01,5.999999999999999778e-01,6.461538461538461675e+00,1.500000000000000000e+01,1.300000000000000000e+01,1.154929577464788748e+00,3.042253521126761506e-01,3.091304347826087096e+01,4.830830039525691859e+02,3.652173913043478048e+00,3.055335968379446765e+00,3.400000000000000000e+01,-5.995872744455307268e-01,5.399383917684557055e+00
1.050000000000000000e+01,6.999999999999999556e-01,7.299999999999999822e+00,1.400000000000000000e+01,1.000000000000000000e+01,1.142857142857142794e+00,6.405529953917057373e-01,2.230434782608695699e+01,3.018577075098814930e+02,3.173913043478260754e+00,1.513833992094861580e+00,4.200000000000000000e+01,-6.128335449240455146e-01,5.869670152855993805e+00
1.050000000000000000e+01,7.999999999999999334e-01,5.090909090909090828e+00,8.000000000000000000e+00,1.100000000000000000e+01,1.444444444444444420e+00,1.207070707070707183e+00,1.269565217391304301e+01,1.301304347826086882e+02,2.434782608695652328e+00,1.438735177865612336e+00,3.400000000000000000e+01,-6.319106778021141846e-01,4.936788287241459017e+00
1.050000000000000000e+01,8.999999999999999112e-01,6.545454545454545858e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.524590163934426146e+00,1.953551912568305182e+00,1.391304347826086918e+01,1.147193675889328119e+02,3.130434782608695787e+00,1.300395256916995868e+00,2.400000000000000000e+01,-5.943360570319382585e-01,7.654469106178764193e+00
1.050000000000000000e+01,9.999999999999998890e-01,4.666666666666666963e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.242424242424242209e+00,1.231439393939393767e+01,6.347826086956521507e+00,3.278260869565216495e+01,1.826086956521739024e+00,1.604743083003952187e+00,1.800000000000000000e+01,-6.041731686604027152e-01,5.329808660624370198e+00
1.150000000000000000e+01,1.000000000000000056e-01,1.557142857142857117e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.044117647058823595e+00,1.113445378151260851e-01,1.018695652173912976e+02,2.601845849802371504e+03,9.478260869565216851e+00,1.533596837944663838e+00,4.300000000000000000e+01,-2.721527841283651328e-01,7.545115542318766799e+00
1.150000000000000000e+01,2.000000000000000111e-01,1.328571428571428648e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.058139534883721034e+00,1.252549979600163510e-01,9.047826086956521863e+01,2.309442687747035507e+03,8.086956521739130821e+00,1.264822134387352026e+00,3.800000000000000000e+01,-3.432480098024696669e-01,8.122956818736277285e+00
1.150000000000000000e+01,3.000000000000000444e-01,1.536363636363636331e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.082278481012658222e+00,2.798113359671046130e-01,6.891304347826087451e+01,1.198264822134387259e+03,7.347826086956521507e+00,5.098814229249010177e-01,3.900000000000000000e+01,-4.224633903336846852e-01,5.961957683265654673e+00
1.150000000000000000e+01,4.000000000000000222e-01,1.325000000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,1.051020408163265252e+00,8.969126111983258265e-02,6.286956521739130466e+01,1.061573122529644252e+03,9.217391304347826164e+00,2.905138339920948720e+00,2.900000000000000000e+01,-1.782571301050575874e-01,1.005500375353698672e+01
1.150000000000000000e+01,5.000000000000000000e-01,1.027272727272727337e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.029411764705882248e+00,2.882935352358765441e-02,3.656521739130435122e+01,3.448932806324110629e+02,4.913043478260869179e+00,9.920948616600792080e-01,3.600000000000000000e+01,-5.303264447334995468e-01,5.229712322885358589e+00
1.150000000000000000e+01,5.999999999999999778e-01,8.625000000000000000e+00,2.100000000000000000e+01,8.000000000000000000e+00,1.163934426229508157e+00,3.393442622950820775e-01,1.482608695652173836e+01,6.615019762845849982e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,-5.460996034305890534e-01,2.814077669902912415e+00
1.150000000000000000e+01,6.999999999999999556e-01,6.444444444444444642e+00,1.100000000000000000e+01,9.000000000000000000e+00,1.285714285714285809e+00,5.000000000000001110e-01,1.860869565217391397e+01,4.092490118577075577e+02,2.521739130434782705e+00,3.442687747035572343e+00,3.000000000000000000e+01,-5.775736547891995309e-01,5.703995006242196908e+00
1.150000000000000000e+01,7.999999999999999334e-01,7.500000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,1.138461538461538414e+00,1.836538461538461120e-01,1.821739130434782439e+01,3.041778656126481337e+02,3.260869565217391131e+00,4.110671936758892642e+00,3.700000000000000000e+01,-5.845842297693818468e-01,5.338718527098701649e+00
1.150000000000000000e+01,8.999999999999999112e-01,6.181818181818181657e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.070175438596491224e+00,1.378446115288220475e-01,1.926086956521739069e+01,2.844743083003952506e+02,2.956521739130434590e+00,1.952569169960474804e+00,3.300000000000000000e+01,-6.364090639288159101e-01,6.885364652929179208e+00
1.150000000000000000e+01,9.999999999999998890e-01,5.909090909090909172e+00,1.200000000000000000e+01,1.100000000000000000e+01,1.333333333333333259e+00,4.188679245283018382e+00,1.169565217391304301e+01,8.203952569169960896e+01,2.826086956521739246e+00,1.059288537549406994e+00,3.200000000000000000e+01,-6.506494613191433629e-01,6.275417827298050533e+00
1.250000000000000000e+01,1.000000000000000056e-01,1.650000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.032258064516129004e+00,4.440720569752828334e-02,9.917391304347826519e+01,2.241513833992094987e+03,7.173913043478260754e+00,1.422924901185770752e+00,4.000000000000000000e+01,-4.242042534164948697e-01,6.193999275873239618e+00
1.250000000000000000e+01,2.000000000000000111e-01,1.570588235294117574e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.088000000000000078e+00,4.741526104417669862e-01,9.056521739130434412e+01,2.057529644268774973e+03,1.160869565217391219e+01,5.612648221343873089e+00,4.100000000000000000e+01,5.484466805194509326e-02,1.229260369956745791e+01
1.250000000000000000e+01,3.000000000000000444e-01,1.630769230769230660e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.045226130653266416e+00,1.040048728490939739e-01,7.360869565217390686e+01,1.388339920948616282e+03,9.217391304347826164e+00,3.450592885375494134e+00,3.200000000000000000e+01,-2.886975521977022674e-01,9.040618076464239650e+00
1.250000000000000000e+01,4.000000000000000222e-01,1.430769230769230838e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.236994219653179128e+00,9.028095174082536589e-01,5.500000000000000000e+01,9.182727272727272521e+02,8.086956521739130821e+00,2.537549407114624067e+00,4.800000000000000000e+01,-3.256242282092361995e-01,7.456792426432868659e+00
1.250000000000000000e+01,5.000000000000000000e-01,1.061538461538461497e+01,2.100000000000000000e+01,1.300000000000000000e+01,1.112000000000000099e+00,1.486451612903225139e-01,4.495652173913043725e+01,6.981343873517786278e+02,6.000000000000000000e+00,3.727272727272727071e+00,5.100000000000000000e+01,-4.373150035071565744e-01,7.975821385902031047e+00
1.250000000000000000e+01,5.999999999999999778e-01,9.300000000000000711e+00,1.600000000000000000e+01,1.000000000000000000e+01,1.216867469879518104e+00,7.572729944166910476e-01,2.547826086956521863e+01,1.995335968379446854e+02,4.043478260869565410e+00,1.952569169960475026e+00,2.600000000000000000e+01,-5.099595448492456606e-01,5.493045763363671341e+00
1.250000000000000000e+01,6.999999999999999556e-01,8.333333333333333925e+00,1.300000000000000000e+01,9.000000000000000000e+00,1.166666666666666741e+00,2.948717948717948234e-01,1.860869565217391397e+01,1.132490118577074867e+02,3.260869565217391131e+00,1.474308300395257065e+00,3.100000000000000000e+01,-5.469435202985986066e-01,5.381190742594665011e+00
1.250000000000000000e+01,7.999999999999999334e-01,6.599999999999999645e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.142857142857142794e+00,1.269841269841269493e-01,8.000000000000000000e+00,6.454545454545454675e+01,1.434782608695652106e+00,3.478260869565217295e-01,2.400000000000000000e+01,-4.229916232763409889e-01,2.626111371080954715e+00
1.250000000000000000e+01,8.999999999999999112e-01,7.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.166666666666666741e+00,2.924528301886792914e-01,1.630434782608695699e+01,1.862213438735178102e+02,2.739130434782608869e+00,1.928853754940710985e+00,2.700000000000000000e+01,-5.970744773238224612e-01,6.610576923076923350e+00
1.250000000000000000e+01,9.999999999999998890e-01,5.923076923076923350e+00,1.000000000000000000e+01,1.300000000000000000e+01,1.531250000000000000e+00,3.618055555555555358e+00,1.300000000000000000e+01,1.067272727272727337e+02,3.347826086956521952e+00,2.146245059288537149e+00,2.600000000000000000e+01,-6.048115884870789438e-01,6.500000000000000000e+00
1.350000000000000000e+01,1.000000000000000056e-01,1.744444444444444287e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.067567567567567544e+00,1.586688729545872867e-01,9.773913043478260931e+01,2.378565217391304486e+03,6.826086956521739246e+00,8.774703557312253377e-01,5.300000000000000000e+01,-4.351671172973082258e-01,5.411731430591713909e+00
1.350000000000000000e+01,2.000000000000000111e-01,1.407142857142857117e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.038251366120218622e+00,1.468804419624091251e-01,8.304347826086956275e+01,1.762679841897233473e+03,8.565217391304347672e+00,8.932806324110671437e-01,4.100000000000000000e+01,-3.085761533874551987e-01,7.459716357327572211e+00
1.350000000000000000e+01,3.000000000000000444e-01,1.484615384615384670e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.094444444444444553e+00,1.530415890751086472e-01,7.482608695652173481e+01,1.518422924901185752e+03,8.391304347826087806e+00,4.430830039525691433e+00,3.400000000000000000e+01,-3.068519818318977133e-01,7.449728951593825421e+00
1.350000000000000000e+01,4.000000000000000222e-01,1.214285714285714235e+01,2.200000000000000000e+01,1.400000000000000000e+01,1.211538461538461453e+00,9.033498759305210735e-01,5.969565217391304657e+01,9.075849802371541273e+02,7.391304347826086918e+00,2.885375494071146463e+00,4.400000000000000000e+01,-3.648653759523354800e-01,7.976609078590786162e+00
1.350000000000000000e+01,5.000000000000000000e-01,1.311111111111111072e+01,2.000000000000000000e+01,9.000000000000000000e+00,1.119266055045871511e+00,1.245327896704043757e-01,3.743478260869564878e+01,4.825296442687747458e+02,5.130434782608695343e+00,2.754940711462451119e+00,3.900000000000000000e+01,-4.865626669691655581e-01,5.983998706966219494e+00
1.350000000000000000e+01,5.999999999999999778e-01,8.666666666666666075e+00,1.300000000000000000e+01,1.200000000000000000e+01,1.119565217391304435e+00,1.503822264691829502e-01,2.830434782608695699e+01,3.881304347826086314e+02,4.521739130434782261e+00,1.079051383399209474e+00,3.700000000000000000e+01,-5.914728572923328986e-01,6.956271576524740929e+00
1.350000000000000000e+01,6.999999999999999556e-01,8.166666666666666075e+00,1.500000000000000000e+01,1.200000000000000000e+01,1.302325581395348930e+00,2.001641586867305200e+00,2.273913043478260931e+01,1.353833992094861571e+02,4.260869565217391575e+00,1.110671936758893530e+00,2.600000000000000000e+01,-5.781799158519651538e-01,7.767326732673267564e+00
1.350000000000000000e+01,7.999999999999999334e-01,4.900000000000000355e+00,1.200000000000000000e+01,1.000000000000000000e+01,1.230769230769230838e+00,7.085020242914980004e-01,1.117391304347826164e+01,1.075138339920948880e+02,2.130434782608695787e+00,8.458498023715415037e-01,2.900000000000000000e+01,-6.674916567486479657e-01,4.318760666929237324e+00
1.350000000000000000e+01,8.999999999999999112e-01,5.599999999999999645e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.130434782608695565e+00,2.094861660079050947e-01,7.173913043478260754e+00,6.178656126482211874e+01,1.217391304347826164e+00,9.051383399209487202e-01,2.000000000000000000e+01,-4.342103836418709228e-01,3.116075541225241885e+00
1.350000000000000000e+01,9.999999999999998890e-01,5.833333333333333037e+00,8.000000000000000000e+00,6.000000000000000000e+00,1.068965517241379226e+00,6.650246305418718029e-02,6.608695652173913082e+00,4.252173913043478137e+01,1.521739130434782705e+00,1.079051383399209252e+00,1.200000000000000000e+01,-4.680571853918625291e-01,4.817800167926112209e+00
1.450000000000000000e+01,1.000000000000000056e-01,1.476923076923077005e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.134078212290502874e+00,1.476304061264201772e+00,1.046956521739130466e+02,2.816584980237154014e+03,8.347826086956521507e+00,1.873517786561264664e+00,6.000000000000000000e+01,-3.265707335560841251e-01,6.549393429878324291e+00
1.450000000000000000e+01,2.000000000000000111e-01,1.950000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.108108108108108114e+00,6.621621621621621712e-01,8.569565217391304657e+01,1.804584980237153786e+03,8.478260869565216851e+00,1.079051383399208808e+00,4.200000000000000000e+01,-3.834472147890207183e-01,7.505479976340419412e+00
1.450000000000000000e+01,3.000000000000000444e-01,1.416666666666666607e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.202531645569620222e+00,2.570184632750139642e+00,6.821739130434782794e+01,1.141359683794466264e+03,7.391304347826086918e+00,1.521739130434782705e+00,3.300000000000000000e+01,-3.818725670023576102e-01,6.645359955917149897e+00
1.450000000000000000e+01,4.000000000000000222e-01,1.359999999999999964e+01,2.200000000000000000e+01,1.500000000000000000e+01,1.074074074074074181e+00,9.022852639873915614e-02,5.686956521739130466e+01,9.437549407114621545e+02,8.869565217391304657e+00,3.118577075098813989e+00,3.800000000000000000e+01,-2.531298462112415715e-01,8.471200348846428696e+00
1.450000000000000000e+01,5.000000000000000000e-01,1.133333333333333393e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.075268817204301008e+00,1.355773726040205296e-01,3.743478260869564878e+01,4.588023715415019410e+02,4.434782608695652328e+00,1.166007905138339629e+00,5.300000000000000000e+01,-5.200216524402612173e-01,4.344045900946882810e+00
1.450000000000000000e+01,5.999999999999999778e-01,7.750000000000000000e+00,1.900000000000000000e+01,1.200000000000000000e+01,1.160493827160493874e+00,5.364197530864196484e-01,2.091304347826087096e+01,1.868102766798418770e+02,4.043478260869565410e+00,1.679841897233202097e+00,3.300000000000000000e+01,-5.786693517358133532e-01,5.229208189889472891e+00
1.450000000000000000e+01,6.999999999999999556e-01,7.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.196969696969697017e+00,2.529137529137528984e-01,1.752173913043478137e+01,1.679881422924901244e+02,3.347826086956521952e+00,1.509881422924901351e+00,2.700000000000000000e+01,-6.169463587429792062e-01,4.652136457615437592e+00
1.450000000000000000e+01,7.999999999999999334e-01,6.444444444444444642e+00,1.200000000000000000e+01,9.000000000000000000e+00,1.408163265306122458e+00,1.246598639455782420e+00,8.086956521739130821e+00,3.017391304347826519e+01,2.521739130434782705e+00,1.079051383399209252e+00,1.800000000000000000e+01,-5.725147503744263400e-01,4.924155695477962169e+00
1.450000000000000000e+01,8.999999999999999112e-01,7.000000000000000000e+00,1.100000000000000000e+01,7.000000000000000000e+00,1.238095238095238138e+00,1.210220673635308053e+00,1.356521739130434767e+01,1.258932806324110913e+02,2.130434782608695787e+00,1.845849802371541948e+00,3.900000000000000000e+01,-4.955324358381466565e-01,4.984179165810560974e+00
1.450000000000000000e+01,9.999999999999998890e-01,6.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,1.171428571428571486e+00,3.226890756302521202e-01,7.217391304347826164e+00,4.435968379446639887e+01,1.826086956521739024e+00,5.138339920948616912e-01,1.800000000000000000e+01,-5.388776132143050512e-01,3.284960422163588412e+00
1.550000000000000000e+01,1.000000000000000056e-01,1.533333333333333393e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.007751937984496138e+00,7.751937984496125658e-03,9.830434782608695343e+01,2.377675889328063477e+03,6.000000000000000000e+00,2.727272727272727071e-01,4.800000000000000000e+01,-4.596789933534310424e-01,5.117341553350999384e+00
1.550000000000000000e+01,2.000000000000000111e-01,1.359999999999999964e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.089947089947089998e+00,1.461218056962736989e-01,8.691304347826087451e+01,2.063628458498023974e+03,8.869565217391304657e+00,5.754940711462449343e+00,5.100000000000000000e+01,-2.049810887710880880e-01,7.503629695872066740e+00
1.550000000000000000e+01,3.000000000000000444e-01,1.461538461538461497e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.118644067796610075e+00,2.301617873651772561e-01,7.426086956521739069e+01,1.596019762845849527e+03,8.260869565217390686e+00,1.110671936758892864e+00,5.700000000000000000e+01,-3.388845231573039407e-01,7.013268546136822934e+00
1.550000000000000000e+01,4.000000000000000222e-01,1.225000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.088888888888888795e+00,2.905472636815920606e-01,5.295652173913043725e+01,7.602252964426876360e+02,6.391304347826086918e+00,3.612648221343873534e+00,3.200000000000000000e+01,-4.209957189569958347e-01,6.695028093440046568e+00
1.550000000000000000e+01,5.000000000000000000e-01,1.029411764705882426e+01,2.200000000000000000e+01,1.700000000000000000e+01,1.240506329113924000e+00,8.335080222526808358e-01,4.269565217391304657e+01,4.318577075098814362e+02,7.608695652173913082e+00,4.158102766798419836e+00,4.100000000000000000e+01,-2.138794142126358433e-01,8.255566029651213000e+00
1.550000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+00,1.296296296296296280e+00,3.236111111111111605e+00,1.921739130434782439e+01,1.499960474308300604e+02,3.913043478260869623e+00,2.173913043478261198e+00,1.700000000000000000e+01,-5.058740003086765746e-01,4.849288486416559074e+00
1.550000000000000000e+01,6.999999999999999556e-01,8.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,1.095238095238095344e+00,1.198156682027649717e-01,1.795652173913043370e+01,2.976798418972331888e+02,3.130434782608695787e+00,3.936758893280632332e+00,2.200000000000000000e+01,-5.615589470799773331e-01,6.785070579791051770e+00
1.550000000000000000e+01,7.999999999999999334e-01,6.461538461538461675e+00,1.200000000000000000e+01,1.300000000000000000e+01,1.295774647887323994e+00,2.211267605633802980e+00,1.882608695652173836e+01,2.326956521739130324e+02,3.652173913043478048e+00,3.055335968379446765e+00,3.000000000000000000e+01,-6.090721845370913323e-01,6.601355166572558275e+00
1.550000000000000000e+01,8.999999999999999112e-01,5.599999999999999645e+00,1.200000000000000000e+01,1.000000000000000000e+01,1.239130434782608647e+00,4.082125603864734109e-01,8.869565217391304657e+00,5.066403162055336651e+01,2.434782608695652328e+00,2.075098814229248578e+00,1.700000000000000000e+01,-5.932883138690787650e-01,5.314681724845995880e+00
1.550000000000000000e+01,9.999999999999998890e-01,3.666666666666666519e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.333333333333333259e+00,4.057971014492753326e-01,1.000000000000000000e+01,1.433636363636363740e+02,1.434782608695652106e+00,9.841897233201578610e-01,5.300000000000000000e+01,-6.379476356387167035e-01,3.391063610610352885e+00
1.650000000000000000e+01,1.000000000000000056e-01,1.800000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.105882352941176539e+00,5.331012878524191700e-01,1.008260869565217348e+02,2.637877470355731475e+03,7.826086956521739246e+00,1.332015810276679479e+00,5.400000000000000000e+01,-4.085027992880863601e-01,6.298484972757631084e+00
1.650000000000000000e+01,2.000000000000000111e-01,1.535714285714285765e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.054726368159204064e+00,6.199004975124378092e-02,8.921739130434782794e+01,1.997814229249011760e+03,9.347826086956521507e+00,2.328063241106719250e+00,4.400000000000000000e+01,-2.948921190300724526e-01,6.668882945009253937e+00
1.650000000000000000e+01,3.000000000000000444e-01,1.306666666666666643e+01,2.300000000000000000e+01,1.500000000000000000e+01,1.093922651933701751e+00,1.411295273173725773e-01,7.278260869565217206e+01,1.464177865612648247e+03,8.521739130434783149e+00,3.079051383399210362e+00,4.100000000000000000e+01,-2.257649106146736584e-01,9.184168585089427239e+00
