R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
9.000000000000000000e+00,1.000000000000000056e-01,1.935294117647058698e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.044871794871794934e+00,5.446038420314949224e-01,3.061739130434782510e+02,2.401415019762845623e+04,1.430434782608695699e+01,4.940711462450592117e-01,6.500000000000000000e+01,2.010858417178283120e-01,1.293810404294859850e+01
9.000000000000000000e+00,2.000000000000000111e-01,2.266666666666666785e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.007692307692307665e+00,7.652758552501482889e-03,2.995217391304348098e+02,2.245553359683794770e+04,1.773913043478260931e+01,5.652173913043478937e-01,5.200000000000000000e+01,4.795445318263472090e-01,1.708957693318879478e+01
9.000000000000000000e+00,3.000000000000000444e-01,2.194736842105263008e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.010050251256281451e+00,9.974304773236459046e-03,2.920000000000000000e+02,2.112263636363636397e+04,1.813043478260869534e+01,8.458498023715413927e-01,4.700000000000000000e+01,6.371889977469865629e-01,1.801014364843871718e+01
9.000000000000000000e+00,4.000000000000000222e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011547344110854452e+00,1.607005388760585074e-02,2.838260869565217490e+02,2.113569565217391573e+04,1.969565217391304301e+01,4.031620553359683279e-01,4.700000000000000000e+01,8.235047807008226695e-01,1.953627127596651292e+01
9.000000000000000000e+00,5.000000000000000000e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023474178403755763e+00,3.238884286108809768e-02,2.806521739130434980e+02,1.950432806324110788e+04,1.939130434782608603e+01,1.430830039525691433e+00,4.800000000000000000e+01,8.020322999051211488e-01,1.930401319661002901e+01
9.000000000000000000e+00,5.999999999999999778e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013824884792626779e+00,1.366524409063334979e-02,2.700000000000000000e+02,1.842463636363636397e+04,1.973913043478260931e+01,4.743083003952570098e-01,4.600000000000000000e+01,8.283766932196739985e-01,1.964470985274832060e+01
9.000000000000000000e+00,6.999999999999999556e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011627906976744207e+00,1.151948826367430942e-02,2.651739130434782510e+02,1.711378656126482383e+04,1.956521739130434767e+01,9.841897233201577500e-01,4.300000000000000000e+01,8.498584796097464755e-01,1.993528271000234753e+01
9.000000000000000000e+00,7.999999999999999334e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018648018648018683e+00,2.301592488508375986e-02,2.564347826086956275e+02,1.675898418972332365e+04,1.952173913043478137e+01,1.533596837944664282e+00,4.200000000000000000e+01,8.422040799221284235e-01,1.989305835021568569e+01
9.000000000000000000e+00,8.999999999999999112e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011600928074245953e+00,1.149301246425295242e-02,2.452608695652174049e+02,1.465347430830039229e+04,1.960869565217391397e+01,7.944664031620551903e-01,4.000000000000000000e+01,8.309058903001104168e-01,1.978695059985446747e+01
9.000000000000000000e+00,9.999999999999998890e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016279069767441756e+00,1.605139046999511446e-02,2.226521739130434696e+02,1.302350988142292408e+04,1.956521739130434767e+01,7.114624505928855980e-01,3.400000000000000000e+01,8.386120912596648491e-01,1.992867501527740970e+01
1.000000000000000000e+01,1.000000000000000056e-01,1.885000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.025210084033613356e+00,3.587952034746483276e-02,3.182608695652173765e+02,2.541965612648221213e+04,1.639130434782608603e+01,2.703557312252964362e+00,5.600000000000000000e+01,6.703154332562468731e-01,1.510219015961645184e+01
1.000000000000000000e+01,2.000000000000000111e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018561484918793614e+00,1.825932121081315362e-02,3.087826086956521863e+02,2.394717786561264802e+04,1.960869565217391397e+01,8.853754940711461296e-01,5.100000000000000000e+01,8.253046644229606876e-01,1.884648230501887056e+01
1.000000000000000000e+01,3.000000000000000444e-01,2.294444444444444287e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.002531645569620267e+00,2.531645569620253212e-03,3.065217391304348098e+02,2.272780632411067563e+04,1.795652173913043370e+01,4.347826086956523006e-02,6.000000000000000000e+01,4.794251295522319323e-01,1.736185060034880578e+01
1.000000000000000000e+01,4.000000000000000222e-01,2.236842105263157876e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.004926108374384341e+00,4.913945143830204983e-03,2.995217391304348098e+02,2.292198814229248819e+04,1.847826086956521863e+01,3.517786561264823475e-01,5.100000000000000000e+01,6.494838495688949331e-01,1.830378662864839967e+01
1.000000000000000000e+01,5.000000000000000000e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009237875288683695e+00,9.173723376956630787e-03,2.930869565217391255e+02,2.152399209486166001e+04,1.969565217391304301e+01,4.940711462450592117e-01,5.000000000000000000e+01,8.332146420127722886e-01,1.960480860924008795e+01
1.000000000000000000e+01,5.999999999999999778e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018648018648018683e+00,3.236171927760712191e-02,2.816956521739130608e+02,1.885676679841897203e+04,1.952173913043478137e+01,8.972332015810278172e-01,4.400000000000000000e+01,8.351325836631698918e-01,1.935328315828012791e+01
1.000000000000000000e+01,6.999999999999999556e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006928406466512715e+00,6.896330510649219085e-03,2.759130434782608745e+02,1.964044664031620778e+04,1.969565217391304301e+01,7.667984189723324739e-01,4.400000000000000000e+01,8.276798991167628738e-01,1.972713456756009975e+01
1.000000000000000000e+01,7.999999999999999334e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016241299303944245e+00,1.601467652295904959e-02,2.709565217391304373e+02,1.886704347826086814e+04,1.960869565217391397e+01,7.035573122529643619e-01,5.100000000000000000e+01,8.486725192987983890e-01,1.990130831771907438e+01
1.000000000000000000e+01,8.999999999999999112e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018648018648018683e+00,1.834302768882207710e-02,2.563913043478260647e+02,1.626706719367589540e+04,1.952173913043478137e+01,1.442687747035573231e+00,4.500000000000000000e+01,8.451455349382052118e-01,1.974447196771713209e+01
1.000000000000000000e+01,9.999999999999998890e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.020979020979021046e+00,2.058688974576825328e-02,2.424782608695652186e+02,1.502380632411067018e+04,1.952173913043478137e+01,1.351778656126482403e+00,3.900000000000000000e+01,8.560573155133298640e-01,1.986180626255839243e+01
1.100000000000000000e+01,1.000000000000000056e-01,2.083333333333333215e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.008403361344537785e+00,8.356151449343783566e-03,3.318695652173913118e+02,2.655748221343873229e+04,1.630434782608695699e+01,1.857707509881422192e+00,6.400000000000000000e+01,4.057893616867291331e-01,1.519007351618247803e+01
1.100000000000000000e+01,2.000000000000000111e-01,2.284210526315789380e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.004819277108433662e+00,4.807636342471334825e-03,3.243478260869565020e+02,2.563832806324110061e+04,1.886956521739130466e+01,1.185770750988142525e-01,5.100000000000000000e+01,6.522975635853741627e-01,1.807541082442948621e+01
1.100000000000000000e+01,3.000000000000000444e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006928406466512715e+00,6.896330510649218218e-03,3.226086956521739353e+02,2.605643083003952415e+04,1.969565217391304301e+01,5.849802371541501511e-01,5.300000000000000000e+01,8.193087617463713501e-01,1.894174093824774729e+01
1.100000000000000000e+01,4.000000000000000222e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006880733944954143e+00,6.849098386586524589e-03,3.138260869565217490e+02,2.552287747035572829e+04,1.982608695652173836e+01,2.411067193675889564e-01,5.700000000000000000e+01,8.431285756688033928e-01,1.932899770466717726e+01
1.100000000000000000e+01,5.000000000000000000e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009216589861751112e+00,9.152733580953802128e-03,3.060000000000000000e+02,2.336572727272727207e+04,1.973913043478260931e+01,2.924901185770751311e-01,5.500000000000000000e+01,8.305195960591009730e-01,1.948206363579861744e+01
1.100000000000000000e+01,5.999999999999999778e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018648018648018683e+00,2.301592488508375292e-02,2.970869565217391255e+02,2.132444664031620778e+04,1.952173913043478137e+01,8.972332015810278172e-01,5.000000000000000000e+01,8.466405924701185803e-01,1.966034471576489651e+01
1.100000000000000000e+01,6.999999999999999556e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013856812933025431e+00,1.369643315370797955e-02,2.926521739130434980e+02,2.163614624505929169e+04,1.969565217391304301e+01,7.667984189723324739e-01,4.500000000000000000e+01,8.390547077967177581e-01,1.983280328675578374e+01
1.100000000000000000e+01,7.999999999999999334e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,9.131839610148838673e-03,2.844782608695651902e+02,2.006262450592885216e+04,1.978260869565217561e+01,4.505928853754941898e-01,4.700000000000000000e+01,8.398222422077645799e-01,1.982147004943755420e+01
1.100000000000000000e+01,8.999999999999999112e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009259259259259300e+00,9.194809658846779185e-03,2.676086956521739353e+02,1.764415810276679986e+04,1.965217391304347672e+01,6.007905138339921791e-01,4.400000000000000000e+01,8.264567647445097975e-01,1.966055604923097277e+01
1.100000000000000000e+01,9.999999999999998890e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.020881670533642760e+00,2.514433712836560905e-02,2.515217391304347814e+02,1.598044268774703232e+04,1.960869565217391397e+01,8.853754940711461296e-01,3.900000000000000000e+01,8.402227262354116100e-01,1.993909895049972292e+01
1.200000000000000000e+01,1.000000000000000056e-01,1.931578947368420884e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.005747126436781658e+00,5.730564112756301315e-03,3.449130434782608745e+02,2.918126482213439522e+04,1.595652173913043548e+01,3.162055335968380065e-01,6.800000000000000000e+01,4.746249431464566459e-01,1.490693458670128635e+01
1.200000000000000000e+01,2.000000000000000111e-01,2.189999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.014354066985645897e+00,1.897811894025449447e-02,3.419130434782608745e+02,2.836281027667984381e+04,1.904347826086956630e+01,1.043478260869565633e+00,5.700000000000000000e+01,7.902524391388375813e-01,1.783229725536428489e+01
1.200000000000000000e+01,3.000000000000000444e-01,2.210000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004739336492890933e+00,4.728079161553962531e-03,3.299565217391304373e+02,2.732495256916996004e+04,1.921739130434782439e+01,8.142292490118577808e-01,5.400000000000000000e+01,8.300357079512153957e-01,1.919528982270501061e+01
1.200000000000000000e+01,4.000000000000000222e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006993006993007089e+00,6.960329390235929850e-03,3.240434782608695627e+02,2.666704347826086450e+04,1.952173913043478137e+01,2.608695652173914081e-01,5.100000000000000000e+01,8.155810044481517362e-01,1.884700737120080305e+01
1.200000000000000000e+01,5.000000000000000000e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004640371229698292e+00,4.629579668699076132e-03,3.183043478260869392e+02,2.524603952569169996e+04,1.960869565217391397e+01,7.944664031620551903e-01,4.500000000000000000e+01,8.438826356467248324e-01,1.952297960331604543e+01
1.200000000000000000e+01,5.999999999999999778e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006880733944954143e+00,6.849098386586526324e-03,3.113478260869565020e+02,2.447832806324110425e+04,1.982608695652173836e+01,4.229249011857707519e-01,4.900000000000000000e+01,8.461538644789816654e-01,1.977863929360845319e+01
1.200000000000000000e+01,6.999999999999999556e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,9.131839610148838673e-03,3.000000000000000000e+02,2.234400000000000000e+04,1.978260869565217561e+01,1.778656126482213440e-01,4.800000000000000000e+01,8.468787364381457072e-01,1.997154659486328399e+01
1.200000000000000000e+01,7.999999999999999334e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011547344110854452e+00,1.144042425797622137e-02,2.899130434782608745e+02,2.239817391304347984e+04,1.969565217391304301e+01,8.577075098814234133e-01,4.600000000000000000e+01,8.476405158741161516e-01,1.988098658189942824e+01
1.200000000000000000e+01,8.999999999999999112e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.141431019252668599e-02,2.811739130434782510e+02,1.901315019762846350e+04,1.973913043478260931e+01,7.470355731225292173e-01,4.400000000000000000e+01,8.457170687427167932e-01,1.989244112752760785e+01
1.200000000000000000e+01,9.999999999999998890e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009195402298850519e+00,9.131839610148840408e-03,2.639565217391304373e+02,1.709604347826086814e+04,1.978260869565217561e+01,4.505928853754941898e-01,3.900000000000000000e+01,8.507723839040941538e-01,1.998870139239201649e+01
